对象名,点名,描述,时间,值
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:42:20,422.953339
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:42:15,424.41214
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:42:10,425.00592
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:42:05,422.0334
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:42:00,422.384277
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:41:55,421.69223
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:41:50,414.8179
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:41:45,421.7618
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:41:40,430.063629
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:41:35,424.743958
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:41:30,427.163971
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:41:25,425.06366
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:41:20,421.8496
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:41:15,422.325531
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:41:10,423.27356
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:41:05,426.91394
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:41:00,425.632019
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:40:55,422.8429
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:40:50,431.6984
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:40:45,431.627655
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:40:40,428.760132
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:40:35,423.735168
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:40:30,424.4367
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:40:25,428.153656
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:40:20,430.805481
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:40:15,428.541931
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:40:10,428.728333
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:40:05,433.3748
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:40:00,436.4931
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:39:55,435.699738
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:39:50,433.876953
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:39:45,430.260071
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:39:40,432.292633
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:39:35,436.1414
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:39:30,439.6051
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:39:25,434.044464
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:39:20,436.9385
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:39:15,439.130035
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:39:10,438.7823
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:39:05,435.180054
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:39:00,442.021973
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:38:55,441.290375
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:38:50,438.424225
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:38:45,436.136627
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:38:40,437.4205
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:38:35,439.99765
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:38:30,436.3329
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:38:25,434.911163
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:38:20,439.733856
